time	est_speed	baro_speed	gps_speed	vel_z_pid_output	vel_z_pid_err	vel_z_I	gps_status	healthy	state	mav_mode
243488	0.2190	0.1093	-0.0399	0.1444	0.3124	0.0798	2	0	0	64
243538	0.2249	0.1377	-0.0399	0.1444	0.3124	0.0798	2	0	0	64
243588	0.2312	0.2779	-0.0399	0.1444	0.3124	0.0798	2	0	0	64
243638	0.2400	0.4291	-0.0399	0.1444	0.3124	0.0798	2	0	0	64
243688	0.2502	0.4987	-0.0399	0.1444	0.3124	0.0798	2	0	0	64
243738	0.2593	0.4816	-0.0399	0.1444	0.3124	0.0798	2	0	0	64
243789	0.2651	0.3714	-0.0299	0.1444	0.3124	0.0798	2	0	0	64
243838	0.2695	0.3112	-0.0299	0.1444	0.3124	0.0798	2	0	0	64
243888	0.2711	0.2309	-0.0299	0.1444	0.3124	0.0798	2	0	0	64
243938	0.2712	0.1838	-0.0299	0.1444	0.3124	0.0798	2	1	0	64
243988	0.2712	0.1979	0.0900	0.1444	0.3124	0.0798	2	1	0	64
244038	0.2879	0.1533	0.0900	0.1444	0.3124	0.0798	2	0	0	64
244088	0.3008	0.1266	0.0900	0.1444	0.3124	0.0798	2	0	0	64
244138	0.3112	0.1099	0.0900	0.1444	0.3124	0.0798	2	0	0	64
244188	0.3186	-0.0250	0.0900	0.1444	0.3124	0.0798	2	0	0	64
244238	0.3216	-0.0972	0.0900	0.1444	0.3124	0.0798	2	0	0	64
244288	0.3216	-0.1751	0.0599	0.1444	0.3124	0.0798	2	0	0	64
244338	0.3182	-0.1275	0.0599	0.1444	0.3124	0.0798	2	0	0	64
244388	0.3168	-0.0998	0.0599	0.1444	0.3124	0.0798	2	0	0	64
244438	0.3173	-0.0004	0.0599	0.1444	0.3124	0.0798	2	0	0	64
244488	0.3194	0.0524	-0.1100	0.1444	0.3124	0.0798	2	0	0	64
244538	0.2982	0.0793	-0.1100	0.1444	0.3124	0.0798	2	0	0	64
244588	0.2731	-0.0730	-0.1100	0.1444	0.3124	0.0798	2	0	0	64
244638	0.2553	-0.3155	-0.1100	0.1444	0.3124	0.0798	2	0	0	64
244688	0.2348	-0.4373	-0.1100	0.1444	0.3124	0.0798	2	0	0	64
244738	0.2115	-0.9540	-0.1100	0.1444	0.3124	0.0798	2	0	0	64
244788	0.1822	-1.1810	-0.1399	0.1444	0.3124	0.0798	2	0	0	64
244838	0.1565	-0.4949	-0.1399	0.1444	0.3124	0.0798	2	0	0	64
244888	0.1486	-0.1241	-0.1399	0.1444	0.3124	0.0798	2	0	0	64
244938	0.1441	-0.2644	-0.1399	0.1444	0.3124	0.0798	2	1	0	64
244988	0.1383	-0.3305	-0.0599	0.1444	0.3124	0.0798	2	1	0	64
245038	0.1498	-0.0257	-0.0599	0.1444	0.3124	0.0798	2	0	0	64
245088	0.1642	0.1362	-0.0599	0.1444	0.3124	0.0798	2	0	0	64
245138	0.1767	0.1350	-0.0599	0.1444	0.3124	0.0798	2	0	0	64
245188	0.1860	-0.5090	-0.0599	0.1444	0.3124	0.0798	2	0	0	64
245238	0.1792	-0.8231	-0.0599	0.1444	0.3124	0.0798	2	0	0	64
245288	0.1660	-1.0140	-0.2700	0.1444	0.3124	0.0798	2	0	0	64
245338	0.1239	-0.7963	-0.2700	0.1444	0.3124	0.0798	2	0	0	64
245388	0.0939	-0.5350	-0.2700	0.1444	0.3124	0.0798	2	0	0	64
245438	0.0770	-0.0964	-0.2700	0.1444	0.3124	0.0798	2	0	0	64
245488	0.0716	0.1361	-0.0599	0.1444	0.3124	0.0798	2	0	0	64
245538	0.1015	0.3389	-0.0599	0.1444	0.3124	0.0798	2	0	0	64
245588	0.1315	0.5198	-0.0599	0.1444	0.3124	0.0798	2	0	0	64
245638	0.1593	0.5967	-0.0599	0.1444	0.3124	0.0798	2	0	0	64
245688	0.1837	0.6281	-0.0599	0.1444	0.3124	0.0798	2	0	0	64
245738	0.2034	0.5906	-0.0599	0.1444	0.3124	0.0798	2	0	0	64
245788	0.2181	0.4588	-0.1599	0.1444	0.3124	0.0798	2	0	0	64
245838	0.2152	0.4231	-0.1599	0.1444	0.3124	0.0798	2	0	0	64
245888	0.2111	0.2279	-0.1599	0.1444	0.3124	0.0798	2	0	0	64
245938	0.1998	-0.3422	-0.1599	0.1444	0.3124	0.0798	2	1	0	64
245988	0.1795	-0.6178	-0.1599	0.1444	0.3124	0.0798	2	1	0	64
246038	0.1567	-0.7582	-0.1599	0.1444	0.3124	0.0798	2	0	0	64
246088	0.1365	-0.6916	-0.1599	0.1444	0.3124	0.0798	2	0	0	64
246138	0.1276	-0.1781	-0.1599	0.1444	0.3124	0.0798	2	1	0	64
246188	0.1284	0.0510	-0.1599	0.1444	0.3124	0.0798	2	1	0	64
246238	0.1326	0.1670	-0.1599	0.1444	0.3124	0.0798	2	0	0	64
246288	0.1380	0.2262	-0.1100	0.1444	0.3124	0.0798	2	0	0	64
246338	0.1503	0.2530	-0.1100	0.1444	0.3124	0.0798	2	0	0	64
246389	0.1601	0.2782	-0.1100	0.1444	0.3124	0.0798	2	0	0	64
246438	0.1696	0.3053	-0.1100	0.1444	0.3124	0.0798	2	0	0	64
246488	0.1783	0.3545	-0.0900	0.1444	0.3124	0.0798	2	0	0	64
246538	0.1897	0.3671	-0.0900	0.1444	0.3124	0.0798	2	0	0	64
246588	0.1991	0.3284	-0.0900	0.1444	0.3124	0.0798	2	0	0	64
246638	0.2055	0.2587	-0.0900	0.1444	0.3124	0.0798	2	0	0	64
246688	0.2094	0.2164	-0.0900	0.1444	0.3124	0.0798	2	0	0	64
246738	0.2059	-0.2316	-0.0900	0.1444	0.3124	0.0798	2	0	0	64
246788	0.1961	-0.4437	-0.0500	0.1444	0.3124	0.0798	2	0	0	64
246838	0.1917	-0.4342	-0.0500	0.1444	0.3124	0.0798	2	0	0	64
246888	0.1891	-0.3770	-0.0500	0.1444	0.3124	0.0798	2	0	0	64
246938	0.1871	-0.3810	-0.0500	0.1444	0.3124	0.0798	2	1	0	64
246988	0.1866	-0.1294	-0.2500	0.1444	0.3124	0.0798	2	1	0	64
247038	0.1637	0.1042	-0.2500	0.1444	0.3124	0.0798	2	0	0	64
247088	0.1499	0.2240	-0.2500	0.1444	0.3124	0.0798	2	0	0	64
247138	0.1410	0.2815	-0.2500	0.1444	0.3124	0.0798	2	1	0	64
247188	0.1340	0.2193	-0.2500	0.1444	0.3124	0.0798	2	1	0	64
247238	0.1268	0.1835	-0.2500	0.1444	0.3124	0.0798	2	0	0	64
247288	0.1169	-0.0919	-0.2299	0.1444	0.3124	0.0798	2	0	0	64
247338	0.1034	-0.4021	-0.2299	0.1444	0.3124	0.0798	2	0	0	64
247388	0.0865	-0.5542	-0.2299	0.1444	0.3124	0.0798	2	0	0	64
247438	0.0769	-0.2447	-0.2299	0.1444	0.3124	0.0798	2	0	0	64
247488	0.0744	-0.0765	-0.1599	0.1444	0.3124	0.0798	2	0	0	64
247538	0.0850	0.0135	-0.1599	0.1444	0.3124	0.0798	2	0	0	64
247588	0.0909	-0.0239	-0.1599	0.1444	0.3124	0.0798	2	0	0	64
247638	0.1018	0.0041	-0.1599	0.1444	0.3124	0.0798	2	0	0	64
247688	0.1097	0.0187	-0.1599	0.1444	0.3124	0.0798	2	0	0	64
247738	0.1232	-0.4371	-0.1599	0.1444	0.3124	0.0798	2	0	0	64
247788	0.0764	-0.6522	-0.0799	0.1444	0.3124	0.0798	2	0	0	64
247838	0.0363	-0.4250	-0.0799	0.1444	0.3124	0.0798	2	0	0	64
247888	-0.0141	-0.2971	-0.0799	0.1444	0.3124	0.0798	2	0	0	64
247938	-0.1038	-0.2238	-0.0799	0.1444	0.3124	0.0798	2	1	0	64
247988	-0.2305	-0.1801	-0.6900	0.1444	0.3124	0.0798	2	1	0	64
248038	-0.4524	-0.1522	-0.6900	0.1444	0.3124	0.0798	2	0	0	64
248088	-0.6372	-0.2601	-0.6900	0.1444	0.3124	0.0798	2	0	0	64
248138	-0.7906	-0.3122	-0.6900	0.1444	0.3124	0.0798	2	1	0	64
248188	-0.9093	-0.3715	-0.6900	0.1444	0.3124	0.0798	2	1	0	64
248238	-0.9658	-0.5969	-0.6900	0.1444	0.3124	0.0798	2	1	0	64
248288	-0.9336	-1.0831	-2.0799	0.1444	0.3124	0.0798	2	1	0	64
248338	-0.9990	-0.9337	-2.0799	0.1444	0.3124	0.0798	2	1	0	64
248388	-0.9671	-0.7840	-2.0799	0.1444	0.3124	0.0798	2	1	0	64
248438	-0.8766	-0.6937	-2.0799	0.1444	0.3124	0.0798	2	1	0	64
248488	-0.8026	-0.7177	-1.0700	0.1444	0.3124	0.0798	2	1	0	64
248538	-0.6488	-0.7140	-1.0700	0.1444	0.3124	0.0798	2	1	0	64
248588	-0.5352	-0.7779	-1.0700	0.1444	0.3124	0.0798	2	1	0	64
248638	-0.4835	-0.7051	-1.0700	0.1444	0.3124	0.0798	2	1	0	64
248688	-0.4249	-0.5298	-1.0700	0.1444	0.3124	0.0798	2	1	0	64
248738	-0.3788	-0.4275	-1.0700	0.1444	0.3124	0.0798	2	1	0	64
248788	-0.3234	-0.3810	-0.6399	0.1444	0.3124	0.0798	2	1	0	64
248838	-0.1987	-0.3632	-0.6399	0.1444	0.3124	0.0798	2	1	0	64
248888	-0.1050	-0.4311	-0.6399	0.1444	0.3124	0.0798	2	1	0	64
248938	-0.0414	-0.4566	-0.6399	0.1444	0.3124	0.0798	2	1	0	64
248988	-0.0355	-0.8203	-0.2299	0.1444	0.3124	0.0798	2	1	0	64
249038	0.0127	-0.6291	-0.2299	0.1444	0.3124	0.0798	2	0	0	64
249088	0.0270	-0.8111	-0.2299	0.1444	0.3124	0.0798	2	0	0	64
249138	0.0111	-0.5923	-0.2299	0.1444	0.3124	0.0798	2	1	0	64
249188	-0.0421	-0.4655	-0.2299	0.1444	0.3124	0.0798	2	1	0	64
249238	-0.0850	-0.3857	-0.2299	0.1444	0.3124	0.0798	2	1	0	64
249288	-0.0850	-0.2538	-0.2799	0.1444	0.3124	0.0798	2	1	0	64
249338	-0.0555	-0.2213	-0.2799	0.1444	0.3124	0.0798	2	1	0	64
249388	0.0058	-0.1602	-0.2799	0.1444	0.3124	0.0798	2	1	0	64
249438	0.1132	-0.3272	-0.2799	0.1444	0.3124	0.0798	2	0	0	64
249488	0.2186	-0.4507	-0.1700	0.1444	0.3124	0.0798	2	0	0	64
249538	0.3051	-1.0523	-0.1700	0.1444	0.3124	0.0798	2	0	0	64
249588	0.3240	-1.3192	-0.1700	0.1444	0.3124	0.0798	2	0	0	64
249638	0.3055	-0.9027	-0.1700	0.1444	0.3124	0.0798	2	0	0	64
249688	0.2787	-0.6662	-0.1700	0.1444	0.3124	0.0798	2	0	0	64
249738	0.2308	-0.6122	-0.1700	0.1444	0.3124	0.0798	2	1	0	64
249788	0.1568	-0.5553	0.0199	0.1444	0.3124	0.0798	2	1	0	64
249838	0.0992	-0.4427	0.0199	0.1444	0.3124	0.0798	2	1	0	64
249888	0.0556	-0.3739	0.0199	0.1444	0.3124	0.0798	2	1	0	64
249938	0.0459	-0.3718	0.0199	0.1444	0.3124	0.0798	2	1	0	64
249988	0.0602	-0.9557	-0.4000	0.1444	0.3124	0.0798	2	1	0	64
250038	0.0221	-1.1819	-0.4000	0.1444	0.3124	0.0798	2	1	0	64
250088	-0.0071	-0.7684	-0.4000	0.1444	0.3124	0.0798	2	1	0	64
250138	-0.0165	-0.5353	-0.4000	0.1444	0.3124	0.0798	2	1	0	64
250188	-0.0202	-0.4612	-0.4000	0.1444	0.3124	0.0798	2	1	0	64
250238	-0.0212	-0.4351	-0.4000	0.1444	0.3124	0.0798	2	1	0	64
250288	-0.0275	-0.3697	-0.1700	0.1444	0.3124	0.0798	2	1	0	64
250338	-0.0128	-0.3270	-0.1700	0.1444	0.3124	0.0798	2	1	0	64
250388	-0.0072	-0.3397	-0.1700	0.1444	0.3124	0.0798	2	1	0	64
250438	0.0050	-0.3345	-0.1700	0.1444	0.3124	0.0798	2	1	0	64
250488	0.0218	-0.6229	-0.0900	0.1444	0.3124	0.0798	2	1	0	64
250538	0.0456	-0.8437	-0.0900	0.1444	0.3124	0.0798	2	1	0	64
250589	0.0589	-0.9402	-0.0900	0.1444	0.3124	0.0798	2	1	0	192
250638	0.0305	-0.5461	-0.0900	0.1444	0.3124	0.0798	2	1	0	192
250688	0.0779	1.1519	-0.0900	0.1444	0.3124	0.0798	2	1	0	192
250738	0.1312	1.7201	-0.0900	0.1444	0.3124	0.0798	2	1	0	192
250789	0.1931	2.0276	-0.0099	0.1444	0.3124	0.0798	2	1	0	192
250838	0.2689	2.1848	-0.0099	0.1444	0.3124	0.0798	2	1	0	192
250888	0.3374	2.1849	-0.0099	0.1444	0.3124	0.0798	2	1	0	192
250938	0.3829	1.7419	-0.0099	0.1444	0.3124	0.0798	2	1	0	192
250988	0.4003	1.4754	0.0299	0.1444	0.3124	0.0798	2	1	0	192
251038	0.4092	1.5556	0.0299	0.1444	0.3124	0.0798	2	1	0	192
251088	0.4115	1.5593	0.0299	0.1444	0.3124	0.0798	2	1	0	192
251138	0.4134	1.5119	0.0299	0.1444	0.3124	0.0798	2	1	0	192
251188	0.4161	1.3391	0.0299	0.1444	0.3124	0.0798	2	1	0	192
251238	0.4195	1.5172	0.0299	0.1444	0.3124	0.0798	2	1	0	192
251288	0.4239	1.5478	-0.0700	0.1444	0.3124	0.0798	2	1	0	192
251338	0.4081	1.4338	-0.0700	0.1444	0.3124	0.0798	2	1	1	192
251388	0.4012	1.3462	-0.0700	0.1444	0.3124	0.0798	2	1	1	192
251438	0.4017	1.1860	-0.0700	0.1444	0.3124	0.0798	2	1	1	192
251488	0.4141	1.1290	0.0000	0.1444	0.3124	0.0798	2	1	1	192
251538	0.4178	1.0611	0.0000	0.1444	0.3124	0.0798	2	1	1	192
251588	0.4240	1.0856	0.0000	0.1444	0.3124	0.0798	2	1	1	192
251638	0.4268	1.0742	0.0000	0.1444	0.3124	0.0798	2	0	1	192
251688	0.4190	1.0333	0.0000	0.1444	0.3124	0.0798	2	0	1	192
251738	0.4021	0.8725	0.0000	0.1444	0.3124	0.0798	2	1	1	192
251788	0.3888	0.7692	-0.0099	0.1444	0.3124	0.0798	2	1	1	192
251838	0.3735	0.7397	-0.0099	0.1444	0.3124	0.0798	2	1	1	192
251889	0.3593	1.0979	-0.0099	0.1444	0.3124	0.0798	2	1	1	192
251938	0.3444	0.8046	-0.0099	0.1444	0.3124	0.0798	2	1	1	192
251988	0.3182	0.5488	0.0500	0.1444	0.3124	0.0798	2	1	1	192
252038	0.3012	0.3593	0.0500	0.1444	0.3124	0.0798	2	1	1	192
252088	0.2893	0.2538	0.0500	0.1444	0.3124	0.0798	2	1	1	192
252138	0.2921	0.1930	0.0500	0.1444	0.3124	0.0798	2	1	1	192
252188	0.3143	0.0304	0.0500	0.1444	0.3124	0.0798	2	1	1	192
252238	0.3417	-0.1815	0.0500	0.1444	0.3124	0.0798	2	1	1	192
252288	0.3770	-0.2825	0.0299	0.1444	0.3124	0.0798	2	1	1	192
252338	0.4079	-0.2079	0.0299	0.1444	0.3124	0.0798	2	1	1	192
252388	0.4648	-0.0380	0.0299	0.1444	0.3124	0.0798	2	1	1	192
252438	0.5375	0.0517	0.0299	0.1444	0.3124	0.0798	2	1	1	192
252488	0.6173	0.3027	0.2399	0.1444	0.3124	0.0798	2	1	1	192
252538	0.7231	0.2161	0.2399	0.1444	0.3124	0.0798	2	1	1	192
252588	0.8183	0.1663	0.2399	0.1444	0.3124	0.0798	2	1	1	192
252638	0.8968	0.2630	0.2399	0.1444	0.3124	0.0798	2	1	1	192
252688	1.0013	0.3071	0.2399	0.1444	0.3124	0.0798	2	1	1	192
252738	1.0857	-0.0504	0.2399	0.1444	0.3124	0.0798	2	1	1	192
252788	1.1161	-0.2410	1.1699	0.1444	0.3124	0.0798	2	1	1	192
252838	1.2634	0.1282	1.1699	0.1444	0.3124	0.0798	2	1	1	192
252888	1.3700	0.3542	1.1699	0.1444	0.3124	0.0798	2	1	1	192
252938	1.4317	0.4630	1.1699	0.1444	0.3124	0.0798	2	1	1	192
252988	1.4276	0.5138	1.7100	0.1444	0.3124	0.0798	2	1	1	192
253038	1.4338	0.5311	1.7100	0.1444	0.3124	0.0798	2	1	1	192
253088	1.3015	0.7547	1.7100	0.1444	0.3124	0.0798	2	1	1	192
253138	1.0005	0.6519	1.7100	0.1444	0.3124	0.0798	2	1	1	192
253188	0.6381	0.5853	1.7100	0.1444	0.3124	0.0798	2	1	1	192
253238	0.1700	0.5373	1.7100	0.1444	0.3124	0.0798	2	1	1	192
253288	-0.3464	0.4158	0.6000	0.1444	0.3124	0.0798	2	1	1	192
253338	-1.1909	-0.1122	0.6000	0.1444	0.3124	0.0798	2	1	1	192
253388	-2.0475	-0.3932	0.6000	0.1444	0.3124	0.0798	2	1	1	192
253438	-2.3702	-0.5311	0.6000	0.1444	0.3124	0.0798	2	0	1	192
253488	-2.1631	-0.6945	-3.5799	0.1444	0.3124	0.0798	2	0	1	192
253538	-2.2245	-1.0808	-3.5799	0.1444	0.3124	0.0798	2	1	1	192
253588	-2.0259	-1.2570	-3.5799	0.1444	0.3124	0.0798	2	1	1	192
253638	-1.7586	-1.3219	-3.5799	0.1444	0.3124	0.0798	2	1	1	192
253688	-1.4760	-1.1768	-3.5799	0.1444	0.3124	0.0798	2	1	2	192
253738	-1.2922	-1.1493	-3.5799	0.1444	0.3124	0.0798	2	0	2	192
253788	-1.2471	-1.3222	-4.7199	0.1444	0.3124	0.0798	2	0	2	192
253838	-1.4972	-1.6781	-4.7199	0.1444	0.3124	0.0798	2	0	2	192
253888	-2.0066	-1.8780	-4.7199	0.1444	0.3124	0.0798	2	0	2	192
253938	-2.4068	-1.8796	-4.7199	0.1444	0.3124	0.0798	2	1	2	192
253988	-2.7757	-1.7605	-3.2200	0.1444	0.3124	0.0798	2	1	2	192
254038	-2.8850	-1.6587	-3.2200	0.1444	0.3124	0.0798	2	0	2	192
254088	-2.9015	-1.8152	-3.2200	0.1444	0.3124	0.0798	2	0	2	192
254138	-2.8738	-1.8403	-3.2200	0.1444	0.3124	0.0798	2	1	2	192
254188	-2.8490	-1.7419	-3.2200	0.1444	0.3124	0.0798	2	1	2	192
254238	-2.8333	-1.6568	-3.2200	0.1444	0.3124	0.0798	2	0	2	192
254288	-2.7572	-1.8218	-2.0899	-0.4328	-2.7572	0.0785	2	0	3	192
254338	-2.5176	-1.9136	-2.0899	-0.3862	-2.5176	0.0772	2	0	3	192
254388	-2.3162	-1.9199	-2.0899	-0.3471	-2.3162	0.0760	2	0	3	192
254438	-2.0761	-1.8804	-2.0899	-0.3002	-2.0761	0.0749	2	0	3	192
254488	-1.8490	-2.0728	-1.7100	-0.2558	-1.8490	0.0740	2	0	3	192
254538	-1.6095	-2.7489	-1.7100	-0.2087	-1.6095	0.0731	2	0	3	192
254588	-1.3839	-3.0456	-1.7100	-0.1643	-1.3839	0.0724	2	0	3	192
254638	-1.1794	-2.2892	-1.7100	-0.1241	-1.1794	0.0717	2	0	3	192
254688	-1.0054	-1.8382	-1.7100	-0.0898	-1.0054	0.0712	2	0	3	192
254738	-0.8503	-1.5497	-1.7100	-0.0593	-0.8503	0.0707	2	0	3	192
254788	-0.6902	-1.4189	-0.5299	-0.0276	-0.6902	0.0703	2	0	3	192
254838	-0.4279	-1.3206	-0.5299	0.0245	-0.4279	0.0701	2	0	3	192
254888	-0.2262	-1.0890	-0.5299	0.0647	-0.2262	0.0699	2	0	3	192
254938	-0.1099	-1.0652	-0.5299	0.0878	-0.1099	0.0698	2	0	3	192
254988	-0.0551	-1.0298	0.6600	0.0988	-0.0551	0.0698	2	0	3	192
255038	0.0885	-0.9038	0.6600	0.1275	0.0885	0.0698	2	0	3	192
255088	0.1209	-0.8060	0.6600	0.1341	0.1209	0.0699	2	0	3	192
255138	0.1951	-0.7465	0.6600	0.1490	0.1951	0.0700	2	0	3	192
255188	0.2457	-1.0789	0.6600	0.0833	0.2457	0.0701	2	0	3	192
255238	0.2489	-1.0597	0.6600	0.1600	0.2489	0.0702	2	1	3	192
255289	0.2619	-0.9964	1.1299	0.1159	0.2619	0.0703	2	1	3	192
255338	0.2962	-0.6742	1.1299	0.1697	0.2962	0.0705	2	0	3	192
255388	0.3919	-0.4062	1.1299	0.1890	0.3919	0.0706	2	0	3	192
255438	0.5059	-0.2156	1.1299	0.2120	0.5059	0.0709	2	0	3	192
255488	0.5672	-0.0534	0.8699	0.2191	0.5672	0.0711	2	0	3	192
255538	0.5520	-0.0224	0.8699	0.1418	0.5520	0.0714	2	0	3	192
255588	0.5191	0.1207	0.8699	0.1355	0.5191	0.0717	2	0	3	192
255638	0.4827	0.2708	0.8699	0.1285	0.4827	0.0719	2	0	3	192
255688	0.4823	0.3461	0.8699	0.1703	0.4823	0.0722	2	0	3	192
255738	0.4960	0.2119	0.8699	0.2072	0.4960	0.0724	2	1	3	192
255788	0.5061	0.0949	0.4000	0.2139	0.5061	0.0727	2	1	3	192
255838	0.4759	0.0324	0.4000	0.1367	0.4759	0.0729	2	0	3	192
255888	0.4190	0.0406	0.4000	0.1170	0.4190	0.0731	2	0	3	192
255938	0.3788	0.0860	0.4000	0.1091	0.3788	0.0733	2	0	3	192
255988	0.3537	0.1080	0.0500	0.1043	0.3537	0.0735	2	0	3	192
256038	0.2871	0.3274	0.0500	0.0911	0.2871	0.0737	2	0	3	192
256088	0.2264	0.2064	0.0500	0.0791	0.2264	0.0738	2	0	3	192
256138	0.1868	0.1931	0.0500	0.0713	0.1868	0.0739	2	0	3	192
256188	0.1326	0.2660	0.0500	0.0605	0.1326	0.0740	2	0	3	192
256238	0.0997	0.2983	0.0500	0.0540	0.0997	0.0740	2	0	3	192
256288	0.1058	0.2634	-0.5400	0.1314	0.1058	0.0741	2	0	3	192
256338	0.0386	0.1996	-0.5400	0.0419	0.0386	0.0741	2	0	3	192
256388	-0.0204	-0.0060	-0.5400	0.0300	-0.0204	0.0741	2	0	3	192
256438	-0.0455	-0.1135	-0.5400	0.0482	-0.0455	0.0741	2	0	3	192
256488	-0.0582	-0.2030	-0.4099	0.0421	-0.0582	0.0741	2	0	3	192
256538	-0.0498	-0.3346	-0.4099	0.0778	-0.0498	0.0740	2	0	3	192
256588	-0.0391	-0.3967	-0.4099	0.0787	-0.0391	0.0740	2	0	3	192
256638	-0.0306	-0.4200	-0.4099	0.0813	-0.0306	0.0740	2	0	3	192
256688	-0.0193	-0.2021	-0.4099	0.0863	-0.0193	0.0740	2	0	3	192
256738	-0.0061	-0.0880	-0.4099	0.1128	-0.0061	0.0740	2	1	3	192
256788	0.0181	0.0155	-0.4000	0.1176	0.0181	0.0740	2	1	3	192
256838	0.0143	0.1113	-0.4000	0.0730	0.0143	0.0740	2	0	3	192
256888	0.0055	0.1150	-0.4000	0.0602	0.0055	0.0740	2	0	3	192
256938	-0.0074	-0.2621	-0.4000	0.0325	-0.0074	0.0740	2	0	3	192
256989	-0.0428	-0.4529	-0.1599	0.0254	-0.0428	0.0740	2	0	3	192
257038	-0.0457	-0.5436	-0.1599	0.0856	-0.0457	0.0740	2	0	3	192
257089	-0.0326	-0.5356	-0.1599	0.0901	-0.0326	0.0740	2	0	3	192
257138	-0.0177	-0.5550	-0.1599	0.1066	-0.0177	0.0739	2	0	3	192
257188	-0.0070	-0.5588	-0.1599	0.0954	-0.0070	0.0739	2	0	3	192
257238	0.0020	-0.5492	-0.1599	0.0496	0.0020	0.0739	2	0	3	192
257288	-0.0204	-0.4614	-0.1399	0.0298	-0.0204	0.0739	2	0	3	192
257338	-0.0302	-0.2945	-0.1399	0.0766	-0.0302	0.0739	2	1	3	192
257388	-0.0017	-0.2007	-0.1399	0.1110	-0.0017	0.0739	2	1	3	192
257438	0.0188	-0.1053	-0.1399	0.1048	0.0188	0.0739	2	0	3	192
257488	0.0197	-0.1745	-0.1100	0.0497	0.0197	0.0739	2	0	3	192
257538	0.0337	-0.7148	-0.1100	0.1207	0.0337	0.0739	2	0	3	192
257588	0.0700	-0.9825	-0.1100	0.1275	0.0700	0.0740	2	0	3	192
257638	0.0903	-0.6371	-0.1100	0.1150	0.0903	0.0740	2	0	3	192
257689	0.0932	-0.4418	-0.1100	0.0627	0.0932	0.0741	2	0	3	192
257738	0.0768	-0.3278	-0.1100	0.0495	0.0768	0.0741	2	0	3	192
257788	0.0274	-0.2210	-0.0500	0.0396	0.0274	0.0741	2	0	3	192
257838	0.0114	0.0078	-0.0500	0.0975	0.0114	0.0741	2	0	3	192
257888	0.0205	0.1602	-0.0500	0.1043	0.0205	0.0741	2	0	3	192
257938	0.0515	0.2450	-0.0500	0.1245	0.0515	0.0742	2	1	3	192
257988	0.0925	0.2837	-0.2500	0.1327	0.0925	0.0742	2	1	3	192
258038	0.1282	0.0028	-0.2500	0.1110	0.1282	0.0742	2	0	3	192
258088	0.1226	-0.4630	-0.2500	0.0594	0.1226	0.0743	2	0	3	192
258138	0.0740	-0.7112	-0.2500	0.0492	0.0740	0.0744	2	0	3	192
258188	0.0284	-0.8264	-0.2500	0.0504	0.0284	0.0744	2	0	3	192
258238	0.0207	-0.6152	-0.2500	0.0748	0.0207	0.0744	2	0	3	192
258288	0.0087	-0.3647	-0.2099	0.0649	0.0087	0.0744	2	0	3	192
258338	0.0120	-0.1431	-0.2099	0.0368	0.0120	0.0744	2	0	3	192
258388	0.0308	-0.0227	-0.2099	0.1130	0.0308	0.0744	2	0	3	192
258438	0.0692	0.0409	-0.2099	0.1283	0.0692	0.0744	2	0	3	192
258488	0.0805	-0.3449	-0.1700	0.1037	0.0805	0.0745	2	0	3	192
258538	0.0724	-0.1153	-0.1700	0.0809	0.0724	0.0745	2	0	3	192
258588	0.0695	0.0074	-0.1700	0.0752	0.0695	0.0746	2	0	3	192
258638	0.0740	-0.0550	-0.1700	0.1153	0.0740	0.0746	2	0	3	192
258689	0.0693	-0.2058	-0.1700	0.0535	0.0693	0.0746	2	0	3	192
258738	0.0537	-0.2860	-0.1700	0.0964	0.0537	0.0747	2	0	3	192
258788	0.0389	-0.3219	-0.2799	0.0425	0.0389	0.0747	2	0	3	192
258838	-0.0021	-0.3757	-0.2799	0.0343	-0.0021	0.0747	2	0	3	192
258888	-0.0242	-0.4361	-0.2799	0.0298	-0.0242	0.0747	2	0	3	192
258938	-0.0354	-0.4529	-0.2799	0.0745	-0.0354	0.0747	2	0	3	192
258988	-0.0222	-0.3308	-0.3899	0.0944	-0.0222	0.0746	2	0	3	192
259038	-0.0067	-0.2597	-0.3899	0.1133	-0.0067	0.0746	2	0	3	192
259088	0.0246	-0.2275	-0.3899	0.1196	0.0246	0.0746	2	0	3	192
259138	0.0298	-0.2316	-0.3899	0.0484	0.0298	0.0747	2	0	3	192
259188	0.0507	-0.2286	-0.3899	0.1248	0.0507	0.0747	2	0	3	192
259238	0.0954	-0.1801	-0.3899	0.1338	0.0954	0.0747	2	0	3	192
259288	0.1388	-0.2299	-0.1299	0.1201	0.1388	0.0748	2	0	3	192
259338	0.1525	-0.3809	-0.1299	0.1454	0.1525	0.0748	2	1	3	192
259388	0.1638	-0.4520	-0.1299	0.1118	0.1638	0.0749	2	1	3	192
259438	0.1049	-0.3525	-0.1299	0.0560	0.1049	0.0750	2	0	3	192
259489	0.0492	-0.2468	-0.2200	0.0449	0.0492	0.0750	2	0	3	192
259538	0.0061	-0.1895	-0.2200	0.0363	0.0061	0.0750	2	0	3	192
259588	0.0207	-0.0291	-0.2200	0.1192	0.0207	0.0751	2	0	3	192
259638	0.0507	-0.1098	-0.2200	0.1210	0.0507	0.0751	2	0	3	192
259689	0.1042	-0.3611	-0.2200	0.1360	0.1042	0.0751	2	0	3	192
